index,filename,reduced_formula,full_formula,num_sites,status,r_val,quality_tag,temperature,pressure,sgr,is_polymorph,polymorph_count,sg_number,refined_sg_number,refined_sg_symbol,is_organic,prototype
135528,84260.cif,SiO2,Si4+32 O2-64,96,success,0.087,Q,298.0,0.101325,IMMA,True,558.0,74.0,74.0,Imma,False,Fluorite/Rutile
136685,85468.cif,SiO2,Si4+28 O2-56,84,success,,,293.0,0.101325,P12/M1,True,558.0,10.0,10.0,P2/m,False,Fluorite/Rutile
136686,85469.cif,SiO2,Si4+56 O2-112,168,success,,,293.0,0.101325,PMNA,True,558.0,,53.0,Pmna,False,Fluorite/Rutile
136687,85470.cif,SiO2,Si4+56 O2-112,168,success,,,293.0,0.101325,C12/M1,True,558.0,12.0,12.0,C2/m,False,Fluorite/Rutile
136688,85471.cif,SiO2,Si4+56 O2-112,168,success,,,293.0,0.101325,PBCM,True,558.0,57.0,57.0,Pbcm,False,Fluorite/Rutile
136689,85472.cif,SiO2,Si4+56 O2-112,168,success,,,293.0,0.101325,C12/M1,True,558.0,12.0,12.0,C2/m,False,Fluorite/Rutile
136690,85473.cif,SiO2,Si4+112 O2-224,336,success,,,293.0,0.101325,CMCA,True,558.0,,64.0,Cmce,False,Fluorite/Rutile
136691,85474.cif,SiO2,Si4+56 O2-112,168,success,,,293.0,0.101325,C12/M1,True,558.0,12.0,12.0,C2/m,False,Fluorite/Rutile
136692,85475.cif,SiO2,Si4+112 O2-224,336,success,,,293.0,0.101325,CMCA,True,558.0,,64.0,Cmce,False,Fluorite/Rutile
136802,85586.cif,SiO2,Si4+36 O2-72,108,success,0.04,Q,293.0,0.101325,R3-MH,True,558.0,,166.0,R-3m,False,Fluorite/Rutile
137419,86206.cif,SiO2,Si4+72 O2-144,216,success,0.065,Q,293.0,0.101325,P6/MMM,True,558.0,191.0,191.0,P6/mmm,False,Fluorite/Rutile
137420,86207.cif,SiO2,Si4+32 O2-64,96,success,0.054,Q,293.0,0.101325,PMN21,True,558.0,,31.0,Pmn2_1,False,Fluorite/Rutile
137721,86547.cif,SiO2,Si4+24 O2-48,72,success,0.092,,,,C12/M1,True,558.0,12.0,12.0,C2/m,False,Fluorite/Rutile
137722,86548.cif,SiO2,Si4+24 O2-48,72,success,,,293.0,0.101325,P121/M1,True,558.0,,11.0,P2_1/m,False,Fluorite/Rutile
137723,86549.cif,SiO2,Si4+48 O2-96,144,success,,,293.0,0.101325,P4MM,True,558.0,,129.0,P4/nmm,False,Fluorite/Rutile
138926,87807.cif,SiO2,Si4+44 O2-88,132,success,0.03,Q,298.0,0.101325,C12/M1,True,558.0,12.0,12.0,C2/m,False,Fluorite/Rutile
140746,89700.cif,SiO2,Si4+48 O2-96,144,success,,,293.0,0.101325,P6/MMM,True,558.0,191.0,191.0,P6/mmm,False,Fluorite/Rutile
148488,96967.cif,SiO2,Si4+74 O2-148,222,success,0.0725,,293.0,0.101325,PMMA,True,558.0,51.0,51.0,Pmma,False,Fluorite/Rutile
6220,107131.cif,ZnS,Zn2+24 S2-24,48,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
6221,107132.cif,ZnS,Zn2+24 S2-24,48,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
6222,107133.cif,ZnS,Zn2+8 S2-8,16,success,,,293.0,0.101325,P3M1,True,231.0,,156.0,P3m1,False,Rocksalt/Zincblende/CsCl
6223,107134.cif,ZnS,Zn2+8 S2-8,16,success,,,293.0,0.101325,P3M1,True,231.0,,156.0,P3m1,False,Rocksalt/Zincblende/CsCl
6224,107135.cif,ZnS,Zn2+30 S2-30,60,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
6225,107136.cif,ZnS,Zn2+30 S2-30,60,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
6226,107137.cif,ZnS,Zn2+12 S2-12,24,success,,,293.0,0.101325,P3M1,True,231.0,,156.0,P3m1,False,Rocksalt/Zincblende/CsCl
6227,107138.cif,ZnS,Zn2+14 S2-14,28,success,,,293.0,0.101325,P3M1,True,231.0,,156.0,P3m1,False,Rocksalt/Zincblende/CsCl
6228,107139.cif,ZnS,Zn2+14 S2-14,28,success,,,293.0,0.101325,P3M1,True,231.0,,156.0,P3m1,False,Rocksalt/Zincblende/CsCl
6229,107140.cif,ZnS,Zn2+14 S2-14,28,success,,,293.0,0.101325,P3M1,True,231.0,,156.0,P3m1,False,Rocksalt/Zincblende/CsCl
6230,107141.cif,ZnS,Zn2+14 S2-14,28,success,,,293.0,0.101325,P3M1,True,231.0,,156.0,P3m1,False,Rocksalt/Zincblende/CsCl
6231,107142.cif,ZnS,Zn2+42 S2-42,84,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
6232,107143.cif,ZnS,Zn2+42 S2-42,84,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
6233,107144.cif,ZnS,Zn2+42 S2-42,84,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
6235,107146.cif,ZnS,Zn2+48 S2-48,96,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
6236,107147.cif,ZnS,Zn2+48 S2-48,96,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
6237,107148.cif,ZnS,Zn2+20 S2-20,40,success,,,293.0,0.101325,P3M1,True,231.0,,156.0,P3m1,False,Rocksalt/Zincblende/CsCl
6238,107149.cif,ZnS,Zn2+20 S2-20,40,success,,,293.0,0.101325,P3M1,True,231.0,,156.0,P3m1,False,Rocksalt/Zincblende/CsCl
6239,107150.cif,ZnS,Zn2+20 S2-20,40,success,,,293.0,0.101325,P3M1,True,231.0,,156.0,P3m1,False,Rocksalt/Zincblende/CsCl
6240,107151.cif,ZnS,Zn2+60 S2-60,120,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
6241,107152.cif,ZnS,Zn2+60 S2-60,120,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
6243,107154.cif,ZnS,Zn2+60 S2-60,120,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
6244,107155.cif,ZnS,Zn2+66 S2-66,132,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
6245,107157.cif,ZnS,Zn2+24 S2-24,48,success,,,293.0,0.101325,P3M1,True,231.0,,156.0,P3m1,False,Rocksalt/Zincblende/CsCl
6246,107158.cif,ZnS,Zn2+24 S2-24,48,success,,,293.0,0.101325,P3M1,True,231.0,,156.0,P3m1,False,Rocksalt/Zincblende/CsCl
6247,107159.cif,ZnS,Zn2+72 S2-72,144,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
6248,107160.cif,ZnS,Zn2+72 S2-72,144,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
6249,107161.cif,ZnS,Zn2+72 S2-72,144,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
6250,107162.cif,ZnS,Zn2+72 S2-72,144,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
6251,107163.cif,ZnS,Zn2+72 S2-72,144,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
6252,107164.cif,ZnS,Zn2+72 S2-72,144,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
6253,107165.cif,ZnS,Zn2+72 S2-72,144,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
6254,107166.cif,ZnS,Zn2+72 S2-72,144,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
6255,107167.cif,ZnS,Zn2+72 S2-72,144,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
6256,107168.cif,ZnS,Zn2+72 S2-72,144,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
6258,107172.cif,ZnS,Zn2+40 S2-40,80,success,,,293.0,0.101325,P3M1,True,231.0,,156.0,P3m1,False,Rocksalt/Zincblende/CsCl
6259,107173.cif,ZnS,Zn2+120 S2-120,240,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
6260,107174.cif,ZnS,Zn2+120 S2-120,240,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
6261,107175.cif,ZnS,Zn2+120 S2-120,240,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
6262,107176.cif,ZnS,Zn2+162 S2-162,324,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
6263,107177.cif,ZnS,Zn2+26 S2-26,52,success,,,293.0,0.101325,P3M1,True,231.0,,156.0,P3m1,False,Rocksalt/Zincblende/CsCl
6264,107178.cif,ZnS,Zn2+26 S2-26,52,success,,,293.0,0.101325,P3M1,True,231.0,,156.0,P3m1,False,Rocksalt/Zincblende/CsCl
6265,107179.cif,ZnS,Zn2+26 S2-26,52,success,,,293.0,0.101325,P3M1,True,231.0,,156.0,P3m1,False,Rocksalt/Zincblende/CsCl
6266,107180.cif,ZnS,Zn2+78 S2-78,156,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
6267,107181.cif,ZnS,Zn2+78 S2-78,156,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
6268,107182.cif,ZnS,Zn2+28 S2-28,56,success,,,293.0,0.101325,P3M1,True,231.0,,156.0,P3m1,False,Rocksalt/Zincblende/CsCl
6269,107183.cif,ZnS,Zn2+28 S2-28,56,success,,,293.0,0.101325,P3M1,True,231.0,,156.0,P3m1,False,Rocksalt/Zincblende/CsCl
6270,107184.cif,ZnS,Zn2+28 S2-28,56,success,,,293.0,0.101325,P3M1,True,231.0,,156.0,P3m1,False,Rocksalt/Zincblende/CsCl
6271,107185.cif,ZnS,Zn2+28 S2-28,56,success,,,293.0,0.101325,P3M1,True,231.0,,156.0,P3m1,False,Rocksalt/Zincblende/CsCl
6272,107186.cif,ZnS,Zn2+84 S2-84,168,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
6273,107187.cif,ZnS,Zn2+84 S2-84,168,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
6274,107188.cif,ZnS,Zn2+84 S2-84,168,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
6275,107189.cif,ZnS,Zn2+90 S2-90,180,success,,,,,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
6276,107190.cif,ZnS,Zn2+90 S2-90,180,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
6277,107191.cif,ZnS,Zn2+90 S2-90,180,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
6278,107192.cif,ZnS,Zn2+32 S2-32,64,success,,,293.0,0.101325,P3M1,True,231.0,,156.0,P3m1,False,Rocksalt/Zincblende/CsCl
6279,107193.cif,ZnS,Zn2+32 S2-32,64,success,,,293.0,0.101325,P3M1,True,231.0,,156.0,P3m1,False,Rocksalt/Zincblende/CsCl
6280,107194.cif,ZnS,Zn2+96 S2-96,192,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
6281,107195.cif,ZnS,Zn2+96 S2-96,192,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
6282,107196.cif,ZnS,Zn2+34 S2-34,68,success,,,293.0,0.101325,P3M1,True,231.0,,156.0,P3m1,False,Rocksalt/Zincblende/CsCl
6283,107197.cif,ZnS,Zn2+102 S2-102,204,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
6284,107198.cif,ZnS,Zn2+36 S2-36,72,success,,,,,P3M1,True,231.0,,156.0,P3m1,False,Rocksalt/Zincblende/CsCl
6285,107199.cif,ZnS,Zn2+36 S2-36,72,success,,,293.0,0.101325,P3M1,True,231.0,,156.0,P3m1,False,Rocksalt/Zincblende/CsCl
6286,107200.cif,ZnS,Zn2+108 S2-108,216,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
6287,107201.cif,ZnS,Zn2+108 S2-108,216,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
6288,107202.cif,ZnS,Zn2+108 S2-108,216,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
6289,107203.cif,ZnS,Zn2+64 S2-64,128,success,,,293.0,0.101325,P3M1,True,231.0,,156.0,P3m1,False,Rocksalt/Zincblende/CsCl
7637,108733.cif,ZnS,Zn2+4 S2-4,8,success,,,293.0,0.101325,F4-3M,True,231.0,216.0,216.0,F-43m,False,Rocksalt/Zincblende/CsCl
15342,15477.cif,ZnS,Zn2+10 S2-10,20,success,,,293.0,0.101325,P63MC,True,231.0,186.0,186.0,P6_3mc,False,Rocksalt/Zincblende/CsCl
15353,15478.cif,ZnS,Zn2+8 S2-8,16,success,,,293.0,0.101325,P63MC,True,231.0,186.0,186.0,P6_3mc,False,Rocksalt/Zincblende/CsCl
18150,15736.cif,ZnS,Zn2+14 S2-14,28,success,,,293.0,0.101325,P63MC,True,231.0,186.0,186.0,P6_3mc,False,Rocksalt/Zincblende/CsCl
18161,15737.cif,ZnS,Zn2+18 S2-18,36,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
18172,15738.cif,ZnS,Zn2+24 S2-24,48,success,,,293.0,0.101325,P3M1,True,231.0,,156.0,P3m1,False,Rocksalt/Zincblende/CsCl
18183,15739.cif,ZnS,Zn2+36 S2-36,72,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
18194,15740.cif,ZnS,Zn2+10 S2-10,20,success,,,293.0,0.101325,P3M1,True,231.0,,156.0,P3m1,False,Rocksalt/Zincblende/CsCl
18205,15741.cif,ZnS,Zn2+14 S2-14,28,success,,,293.0,0.101325,P3M1,True,231.0,,156.0,P3m1,False,Rocksalt/Zincblende/CsCl
18216,15742.cif,ZnS,Zn2+24 S2-24,48,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
18227,15743.cif,ZnS,Zn2+26 S2-26,52,success,,,293.0,0.101325,P3M1,True,231.0,,156.0,P3m1,False,Rocksalt/Zincblende/CsCl
18238,15744.cif,ZnS,Zn2+28 S2-28,56,success,,,293.0,0.101325,P3M1,True,231.0,,156.0,P3m1,False,Rocksalt/Zincblende/CsCl
61835,31061.cif,ZnS,Zn2+2 S2-2,4,success,,,293.0,0.101325,P63MC,True,231.0,186.0,186.0,P6_3mc,False,Rocksalt/Zincblende/CsCl
65538,37373.cif,ZnS,Zn2+9 S2-9,18,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
65539,37374.cif,ZnS,Zn2+12 S2-12,24,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
65540,37375.cif,ZnS,Zn2+15 S2-15,30,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
65541,37376.cif,ZnS,Zn2+21 S2-21,42,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
65553,37391.cif,ZnS,Zn2+16 S2-16,32,success,,,293.0,0.101325,P63MC,True,231.0,186.0,186.0,P6_3mc,False,Rocksalt/Zincblende/CsCl
65554,37392.cif,ZnS,Zn2+48 S2-48,96,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
65555,37393.cif,ZnS,Zn2+48 S2-48,96,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
65556,37394.cif,ZnS,Zn2+48 S2-48,96,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
65557,37395.cif,ZnS,Zn2+48 S2-48,96,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
65558,37396.cif,ZnS,Zn2+60 S2-60,120,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
65559,37397.cif,ZnS,Zn2+20 S2-20,40,success,,,293.0,0.101325,P3M1,True,231.0,,156.0,P3m1,False,Rocksalt/Zincblende/CsCl
65560,37398.cif,ZnS,Zn2+60 S2-60,120,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
65561,37399.cif,ZnS,Zn2+60 S2-60,120,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
65563,37400.cif,ZnS,Zn2+20 S2-20,40,success,,,293.0,0.101325,P3M1,True,231.0,,156.0,P3m1,False,Rocksalt/Zincblende/CsCl
73964,41489.cif,ZnS,Zn0+2 S0+2,4,success,,,293.0,0.101325,P63MC,True,231.0,186.0,186.0,P6_3mc,False,Rocksalt/Zincblende/CsCl
79276,42178.cif,ZnS,Zn2+54 S2-54,108,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
79277,42179.cif,ZnS,Zn2+54 S2-54,108,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
79279,42180.cif,ZnS,Zn2+54 S2-54,108,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
79290,42181.cif,ZnS,Zn2+54 S2-54,108,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
79301,42182.cif,ZnS,Zn2+54 S2-54,108,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
79309,42183.cif,ZnS,Zn2+54 S2-54,108,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
79313,42184.cif,ZnS,Zn2+54 S2-54,108,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
79320,42185.cif,ZnS,Zn2+54 S2-54,108,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
79325,42186.cif,ZnS,Zn2+54 S2-54,108,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
79331,42187.cif,ZnS,Zn2+54 S2-54,108,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
79335,42188.cif,ZnS,Zn2+54 S2-54,108,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
79344,42189.cif,ZnS,Zn2+18 S2-18,36,success,,,293.0,0.101325,P3M1,True,231.0,,156.0,P3m1,False,Rocksalt/Zincblende/CsCl
79348,42190.cif,ZnS,Zn2+18 S2-18,36,success,,,293.0,0.101325,P3M1,True,231.0,,156.0,P3m1,False,Rocksalt/Zincblende/CsCl
79357,42191.cif,ZnS,Zn2+18 S2-18,36,success,,,293.0,0.101325,P3M1,True,231.0,,156.0,P3m1,False,Rocksalt/Zincblende/CsCl
79368,42192.cif,ZnS,Zn2+18 S2-18,36,success,,,293.0,0.101325,P3M1,True,231.0,,156.0,P3m1,False,Rocksalt/Zincblende/CsCl
79376,42193.cif,ZnS,Zn2+18 S2-18,36,success,,,293.0,0.101325,P3M1,True,231.0,,156.0,P3m1,False,Rocksalt/Zincblende/CsCl
79385,42194.cif,ZnS,Zn2+18 S2-18,36,success,,,293.0,0.101325,P3M1,True,231.0,,156.0,P3m1,False,Rocksalt/Zincblende/CsCl
79394,42195.cif,ZnS,Zn2+18 S2-18,36,success,,,293.0,0.101325,P3M1,True,231.0,,156.0,P3m1,False,Rocksalt/Zincblende/CsCl
79403,42196.cif,ZnS,Zn2+18 S2-18,36,success,,,293.0,0.101325,P3M1,True,231.0,,156.0,P3m1,False,Rocksalt/Zincblende/CsCl
81005,42779.cif,ZnS,Zn2+20 S2-20,40,success,,,293.0,0.101325,P3M1,True,231.0,,156.0,P3m1,False,Rocksalt/Zincblende/CsCl
81007,42780.cif,ZnS,Zn2+20 S2-20,40,success,,,293.0,0.101325,P3M1,True,231.0,,156.0,P3m1,False,Rocksalt/Zincblende/CsCl
81008,42781.cif,ZnS,Zn2+30 S2-30,60,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
81009,42782.cif,ZnS,Zn2+60 S2-60,120,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
81010,42783.cif,ZnS,Zn2+60 S2-60,120,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
81011,42784.cif,ZnS,Zn2+60 S2-60,120,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
81012,42785.cif,ZnS,Zn2+22 S2-22,44,success,,,293.0,0.101325,P3M1,True,231.0,,156.0,P3m1,False,Rocksalt/Zincblende/CsCl
81013,42786.cif,ZnS,Zn2+22 S2-22,44,success,,,293.0,0.101325,P3M1,True,231.0,,156.0,P3m1,False,Rocksalt/Zincblende/CsCl
81014,42787.cif,ZnS,Zn2+22 S2-22,44,success,,,293.0,0.101325,P3M1,True,231.0,,156.0,P3m1,False,Rocksalt/Zincblende/CsCl
81015,42788.cif,ZnS,Zn2+66 S2-66,132,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
81016,42789.cif,ZnS,Zn2+66 S2-66,132,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
81017,42790.cif,ZnS,Zn2+66 S2-66,132,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
81018,42791.cif,ZnS,Zn2+66 S2-66,132,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
81019,42792.cif,ZnS,Zn2+26 S2-26,52,success,,,293.0,0.101325,P3M1,True,231.0,,156.0,P3m1,False,Rocksalt/Zincblende/CsCl
81020,42793.cif,ZnS,Zn2+78 S2-78,156,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
81022,42795.cif,ZnS,Zn2+78 S2-78,156,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
81023,42796.cif,ZnS,Zn2+78 S2-78,156,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
81024,42797.cif,ZnS,Zn2+12 S2-12,24,success,,,293.0,0.101325,P63MC,True,231.0,186.0,186.0,P6_3mc,False,Rocksalt/Zincblende/CsCl
81025,42798.cif,ZnS,Zn2+6 S2-6,12,success,,,293.0,0.101325,P63MC,True,231.0,186.0,186.0,P6_3mc,False,Rocksalt/Zincblende/CsCl
81026,42799.cif,ZnS,Zn2+12 S2-12,24,success,,,293.0,0.101325,P3M1,True,231.0,,156.0,P3m1,False,Rocksalt/Zincblende/CsCl
81030,42801.cif,ZnS,Zn2+36 S2-36,72,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
81031,42802.cif,ZnS,Zn2+36 S2-36,72,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
81032,42803.cif,ZnS,Zn2+36 S2-36,72,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
81033,42804.cif,ZnS,Zn2+42 S2-42,84,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
81035,42806.cif,ZnS,Zn2+20 S2-20,40,success,,,293.0,0.101325,P63MC,True,231.0,186.0,186.0,P6_3mc,False,Rocksalt/Zincblende/CsCl
81036,42807.cif,ZnS,Zn2+20 S2-20,40,success,,,293.0,0.101325,P3M1,True,231.0,,156.0,P3m1,False,Rocksalt/Zincblende/CsCl
81037,42808.cif,ZnS,Zn2+60 S2-60,120,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
81038,42809.cif,ZnS,Zn2+60 S2-60,120,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
81039,42810.cif,ZnS,Zn2+60 S2-60,120,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
81040,42811.cif,ZnS,Zn2+60 S2-60,120,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
81041,42812.cif,ZnS,Zn2+60 S2-60,120,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
81042,42813.cif,ZnS,Zn2+60 S2-60,120,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
81044,42815.cif,ZnS,Zn2+60 S2-60,120,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
81045,42816.cif,ZnS,Zn2+28 S2-28,56,success,,,293.0,0.101325,P3M1,True,231.0,,156.0,P3m1,False,Rocksalt/Zincblende/CsCl
81046,42817.cif,ZnS,Zn2+28 S2-28,56,success,,,293.0,0.101325,P3M1,True,231.0,,156.0,P3m1,False,Rocksalt/Zincblende/CsCl
81047,42818.cif,ZnS,Zn2+84 S2-84,168,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
81048,42819.cif,ZnS,Zn2+84 S2-84,168,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
81050,42820.cif,ZnS,Zn2+114 S2-114,228,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
81051,42821.cif,ZnS,Zn2+114 S2-114,228,success,,,293.0,0.101325,R3MH,True,231.0,,160.0,R3m,False,Rocksalt/Zincblende/CsCl
