mp_id,oxidation_states,entry_type
mp-760891,"{'Cu': 2.0, 'O': -1.0, 'F': -1.0}",GGA
mp-760903,"{'Mn': 3.5, 'O': -2.0, 'F': -1.0}",GGA+U
mp-760912,"{'V': 4.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-760919,"{'V': 4.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-760921,"{'Co': 2.5, 'O': -2.0, 'F': -1.0}",GGA+U
mp-760928,"{'V': 3.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-760929,"{'Mn': 3.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-760930,"{'V': 3.5, 'O': -2.0, 'F': -1.0}",GGA+U
mp-760933,"{'V': 5.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-760936,"{'Co': 3.166666666666666, 'O': -2.0, 'F': -1.0}",GGA+U
mp-760938,"{'V': 5.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-760939,"{'Cu': 2.0, 'O': -1.0, 'F': -1.0}",GGA
mp-760941,"{'Co': 2.333333333333333, 'O': -2.0, 'F': -1.0}",GGA+U
mp-760947,"{'V': 4.75, 'O': -2.0, 'F': -1.0}",GGA+U
mp-760952,"{'V': 3.666666666666666, 'O': -2.0, 'F': -1.0}",GGA+U
mp-760966,"{'Mn': 3.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-760970,"{'Li': 1.0, 'Co': 2.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-760972,"{'Mn': 2.666666666666666, 'O': -2.0, 'F': -1.0}",GGA+U
mp-760977,"{'Ni': 2.333333333333333, 'O': -2.0, 'F': -1.0}",GGA+U
mp-760980,"{'Fe': 3.0, 'Cu': 1.0, 'S': -2.0}",GGA
mp-760998,"{'Mn': 3.666666666666666, 'O': -2.0, 'F': -1.0}",GGA+U
mp-761019,"{'Hf': 4.0, 'N': -3.0, 'O': -2.0}",GGA
mp-761027,"{'Li': 1.0, 'Co': 2.8, 'O': -2.0}",GGA+U
mp-761033,"{'Hf': 4.0, 'N': -3.0, 'O': -2.0}",GGA
mp-761036,"{'Cd': 2.0, 'Se': 6.0, 'O': -2.0}",GGA
mp-761087,"{'Na': 1.0, 'Ti': 3.0, 'O': -2.0}",GGA
mp-761098,"{'Li': 1.0, 'Cu': 1.0, 'P': 5.0, 'O': -2.0}",GGA
mp-761103,"{'Li': 1.0, 'V': 4.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-761104,"{'Li': 1.0, 'V': 3.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-761105,"{'Li': 1.0, 'Co': 2.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-761106,"{'Li': 1.0, 'V': 3.0, 'Fe': 3.0, 'O': -2.0}",GGA+U
mp-761111,"{'Li': 1.0, 'V': 5.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-761126,"{'Cu': 2.0, 'O': -2.0, 'F': -1.0}",GGA
mp-761177,"{'V': 5.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-761183,"{'Li': 1.0, 'Mn': 3.0, 'F': -1.0}",GGA+U
mp-761184,"{'Na': 1.0, 'Sn': 4.0, 'O': -2.0}",GGA
mp-761189,"{'Li': 1.0, 'Fe': 4.0, 'O': -1.666666666666666}",GGA+U
mp-761223,"{'Mn': 3.333333333333333, 'O': -2.0, 'F': -1.0}",GGA+U
mp-761228,"{'Mn': 3.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-761229,"{'Na': 1.0, 'Mn': 4.0, 'O': -2.0}",GGA+U
mp-761251,"{'Co': 2.666666666666666, 'O': -2.0, 'F': -1.0}",GGA+U
mp-761262,"{'Li': 1.0, 'Cu': 2.0, 'F': -1.0}",GGA
mp-761267,"{'Li': 1.0, 'V': 4.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-761269,"{'Li': 1.0, 'Ag': 2.0, 'F': -1.0}",GGA
mp-761274,"{'Co': 3.333333333333333, 'O': -2.0, 'F': -1.0}",GGA+U
mp-761275,"{'Li': 1.0, 'V': 4.0, 'F': -1.0}",GGA+U
mp-761280,"{'Li': 1.0, 'V': 5.0, 'Te': 6.0, 'O': -2.0}",GGA+U
mp-761282,"{'Dy': 3.0, 'W': 5.0, 'O': -2.0}",GGA+U
mp-761288,"{'Mn': 3.0, 'B': 3.0, 'O': -2.0}",GGA+U
mp-761293,"{'Zr': 4.0, 'Co': 2.0, 'O': -2.0}",GGA+U
mp-761341,"{'Ti': 4.0, 'V': 4.0, 'O': -2.0}",GGA+U
mp-761390,"{'Ta': 5.0, 'Fe': 3.0, 'O': -2.0}",GGA+U
mp-761401,"{'Li': 1.0, 'Cr': 2.0, 'P': 5.0, 'O': -2.0}",GGA+U
mp-761524,"{'Mg': 2.0, 'Co': 4.0, 'O': -2.0}",GGA+U
mp-761526,"{'Fe': 4.0, 'Co': 4.0, 'O': -2.0}",GGA+U
mp-761530,"{'Fe': 4.0, 'Co': 4.0, 'O': -2.0}",GGA+U
mp-761540,"{'Co': 3.666666666666666, 'Sb': 5.0, 'O': -2.0}",GGA+U
mp-761549,"{'Li': 1.0, 'Mn': 2.0, 'P': 5.0, 'O': -2.0}",GGA+U
mp-761568,"{'Rb': 1.0, 'Co': 4.0, 'O': -2.0}",GGA+U
mp-761572,"{'Li': 1.0, 'Ti': 4.0, 'Co': 2.0, 'O': -2.0}",GGA+U
mp-761574,"{'Co': 2.0, 'Sn': 4.0, 'O': -2.0}",GGA+U
mp-761579,"{'Fe': 4.0, 'Co': 4.0, 'O': -2.0}",GGA+U
mp-761589,"{'Nb': 5.0, 'Co': 3.666666666666666, 'O': -2.0}",GGA+U
mp-761592,"{'Li': 1.0, 'Fe': 3.0, 'Co': 3.0, 'O': -2.0}",GGA+U
mp-761608,"{'Li': 1.0, 'Co': 4.0, 'Ni': 2.0, 'O': -2.0}",GGA+U
mp-761633,"{'Li': 1.0, 'Mn': 3.0, 'Co': 3.0, 'O': -2.0}",GGA+U
mp-761683,"{'Na': 1.0, 'Ti': 4.0, 'O': -2.0}",GGA
mp-761686,{},GGA
mp-761710,"{'Li': 1.0, 'Fe': 3.0, 'Co': 4.0, 'O': -2.0}",GGA+U
mp-761716,"{'Mn': 2.0, 'Fe': 2.0, 'O': -2.0}",GGA+U
mp-761759,"{'Sb': 5.0, 'O': -2.0, 'F': -1.0}",GGA
mp-7618,"{'Cs': 1.0, 'Y': 3.0, 'F': -1.0}",GGA
mp-761825,"{'Li': 1.0, 'Sb': 5.0, 'Te': 6.0, 'O': -2.0}",GGA
mp-761831,"{'Li': 1.0, 'Cr': 3.0, 'Co': 3.0, 'O': -2.0}",GGA+U
mp-761891,"{'Li': 1.0, 'Ti': 3.25, 'O': -2.0}",GGA
mp-761914,"{'Li': 1.0, 'Ag': 3.0, 'F': -1.0}",GGA
mp-762018,"{'Li': 1.0, 'Co': 2.0, 'P': 5.0, 'O': -2.0}",GGA+U
mp-762019,"{'Li': 1.0, 'V': 3.0, 'C': 4.0, 'O': -2.0}",GGA+U
mp-762111,"{'Li': 1.0, 'Cu': 1.0, 'P': 5.0, 'O': -2.0}",GGA
mp-762163,"{'Li': 1.0, 'Ti': 3.0, 'Mn': 3.0, 'O': -2.0}",GGA+U
mp-762165,"{'Li': 1.0, 'Ni': 3.4, 'O': -2.0}",GGA+U
mp-762225,"{'Ba': 2.0, 'C': 4.0, 'O': -2.0}",GGA
mp-762239,"{'Mn': 4.0, 'C': 4.0, 'O': -2.0}",GGA+U
mp-762266,"{'Li': 1.0, 'Cu': 2.5, 'F': -1.0}",GGA
mp-762271,"{'Li': 1.0, 'V': 3.333333333333333, 'O': -2.0}",GGA+U
mp-762293,"{'Li': 1.0, 'Co': 3.0, 'Si': 4.0, 'O': -2.0}",GGA+U
mp-762304,"{'Bi': 3.0, 'O': -2.0, 'F': -1.0}",GGA
mp-762326,"{'Li': 1.0, 'Cu': 3.0, 'F': -1.0}",GGA
mp-762337,"{'Li': 1.0, 'Cu': 3.0, 'F': -1.0}",GGA
mp-762371,"{'Nb': 5.0, 'O': -2.0, 'F': -1.0}",GGA
mp-762390,"{'Li': 1.0, 'V': 3.8, 'O': -2.0}",GGA+U
mp-7624,"{'Er': 3.0, 'Si': 4.0, 'O': -2.0}",GGA
mp-762401,"{'Li': 1.0, 'Co': 3.0, 'C': 4.0, 'O': -2.0}",GGA+U
mp-762454,"{'Li': 1.0, 'Cr': 3.0, 'O': -2.0}",GGA+U
mp-7625,"{'Y': 3.0, 'Re': 5.0, 'B': -2.0}",GGA
mp-762506,"{'Sr': 2.0, 'Ni': 4.0, 'O': -2.0}",GGA+U
mp-762507,"{'Li': 1.0, 'Cr': 3.0, 'Ni': 3.0, 'O': -2.0}",GGA+U
mp-762575,{},GGA+U
mp-762624,"{'Li': 1.0, 'Mn': 4.0, 'Ni': 3.0, 'O': -2.0}",GGA+U
mp-762633,"{'Li': 1.0, 'Mn': 4.0, 'Ni': 3.0, 'O': -2.0}",GGA+U
mp-762710,"{'Li': 1.0, 'V': 4.0, 'Fe': 3.0, 'O': -2.0}",GGA+U
mp-762922,"{'Li': 1.0, 'V': 3.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-762930,"{'Li': 1.0, 'Ni': 3.4, 'O': -2.0}",GGA+U
mp-762980,"{'V': 5.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-762988,"{'Li': 1.0, 'Mn': 2.0, 'F': -1.0}",GGA+U
mp-762996,"{'Fe': 3.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-763002,"{'Fe': 2.75, 'O': -2.0, 'F': -1.0}",GGA+U
mp-763007,"{'Mn': 2.5, 'O': -2.0, 'F': -1.0}",GGA+U
mp-763008,"{'Mn': 3.5, 'O': -2.0, 'F': -1.0}",GGA+U
mp-763013,"{'Fe': 2.5, 'O': -2.0, 'F': -1.0}",GGA+U
mp-763020,"{'Fe': 2.25, 'O': -2.0, 'F': -1.0}",GGA+U
mp-763021,{},GGA+U
mp-763029,"{'Fe': 3.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-763051,"{'Li': 1.0, 'V': 3.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-763057,"{'Mn': 4.0, 'Co': 4.0, 'O': -2.0}",GGA+U
mp-763059,"{'Li': 1.0, 'V': 3.0, 'C': 4.0, 'O': -2.0}",GGA+U
mp-763065,"{'Fe': 3.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-763068,"{'Fe': 2.25, 'O': -2.0, 'F': -1.0}",GGA+U
mp-763099,"{'Li': 1.0, 'V': 3.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-763100,"{'Li': 1.0, 'Mn': 3.0, 'F': -1.0}",GGA+U
mp-763104,"{'Li': 1.0, 'Mn': 2.0, 'F': -1.0}",GGA+U
mp-763149,"{'Li': 1.0, 'Mn': 2.0, 'F': -1.0}",GGA+U
mp-763174,"{'Li': 1.0, 'V': 3.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-763176,"{'Mn': 3.333333333333333, 'O': -2.0, 'F': -1.0}",GGA+U
mp-763177,"{'Li': 1.0, 'V': 3.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-763190,"{'Li': 1.0, 'V': 3.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-763191,"{'Li': 1.0, 'Mn': 2.0, 'F': -1.0}",GGA+U
mp-763192,"{'V': 3.5, 'O': -2.0, 'F': -1.0}",GGA+U
mp-763194,"{'Li': 1.0, 'Mn': 2.5, 'B': 3.0, 'O': -2.0}",GGA+U
mp-763198,"{'Li': 1.0, 'V': 3.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-763199,"{'Li': 1.0, 'Mn': 3.0, 'F': -1.0}",GGA+U
mp-763200,"{'Li': 1.0, 'V': 5.0, 'O': -2.0}",GGA+U
mp-763203,"{'Li': 1.0, 'V': 3.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-763206,"{'Co': 2.333333333333333, 'O': -2.0, 'F': -1.0}",GGA+U
mp-763209,"{'Li': 1.0, 'V': 3.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-763212,"{'Li': 1.0, 'V': 3.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-763229,"{'V': 3.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-763240,"{'Li': 1.0, 'Co': 3.0, 'Si': 4.0, 'O': -2.0}",GGA+U
mp-763243,"{'Co': 2.666666666666666, 'O': -2.0, 'F': -1.0}",GGA+U
mp-763246,"{'Li': 1.0, 'Co': 3.0, 'Si': 4.0, 'O': -2.0}",GGA+U
mp-763247,"{'Li': 1.0, 'V': 5.0, 'Si': 4.0, 'O': -2.0}",GGA+U
mp-763253,"{'Li': 1.0, 'Co': 3.0, 'Si': 4.0, 'O': -2.0}",GGA+U
mp-763255,"{'Li': 1.0, 'Co': 3.0, 'Si': 4.0, 'O': -2.0}",GGA+U
mp-763256,"{'Li': 1.0, 'Co': 3.0, 'Si': 4.0, 'O': -2.0}",GGA+U
mp-763290,"{'V': 3.333333333333333, 'O': -2.0, 'F': -1.0}",GGA+U
mp-763291,"{'V': 3.666666666666666, 'O': -2.0, 'F': -1.0}",GGA+U
mp-763299,"{'Ni': 2.333333333333333, 'O': -2.0, 'F': -1.0}",GGA+U
mp-763303,"{'Mn': 3.666666666666666, 'O': -2.0, 'F': -1.0}",GGA+U
mp-763313,"{'Li': 1.0, 'Co': 3.0, 'Si': 4.0, 'O': -2.0}",GGA+U
mp-763317,"{'Li': 1.0, 'V': 5.0, 'Ge': 4.0, 'O': -2.0}",GGA+U
mp-763319,"{'V': 3.666666666666666, 'O': -2.0, 'F': -1.0}",GGA+U
mp-763331,"{'Li': 1.0, 'Mn': 2.0, 'F': -1.0}",GGA+U
mp-763342,"{'Fe': 3.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-763344,"{'Li': 1.0, 'V': 5.0, 'O': -2.0}",GGA+U
mp-763347,"{'Li': 1.0, 'V': 3.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-763350,"{'V': 3.666666666666666, 'O': -2.0, 'F': -1.0}",GGA+U
mp-763353,"{'Fe': 3.25, 'O': -2.0, 'F': -1.0}",GGA+U
mp-763358,"{'Fe': 2.25, 'O': -2.0, 'F': -1.0}",GGA+U
mp-763365,"{'Mn': 3.666666666666666, 'O': -2.0, 'F': -1.0}",GGA+U
mp-7634,"{'Cu': 1.0, 'As': -3.0}",GGA
mp-763427,"{'V': 4.75, 'O': -2.0, 'F': -1.0}",GGA+U
mp-763431,"{'Li': 1.0, 'Mn': 2.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-763436,"{'Fe': 3.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-763491,"{'Fe': 3.75, 'O': -2.0, 'F': -1.0}",GGA+U
mp-763507,"{'Li': 1.0, 'Co': 3.0, 'Ge': 4.0, 'O': -2.0}",GGA+U
mp-763549,"{'Li': 1.0, 'Mn': 3.0, 'C': 4.0, 'O': -2.0}",GGA+U
mp-763560,"{'Li': 1.0, 'Mn': 3.5, 'C': 4.0, 'O': -2.0}",GGA+U
mp-763729,"{'Li': 1.0, 'Nb': 5.0, 'Fe': 2.666666666666666, 'O': -2.0}",GGA+U
mp-763784,"{'Li': 1.0, 'Mn': 2.5, 'F': -1.0}",GGA+U
mp-763901,"{'Na': 1.0, 'V': 5.0, 'O': -2.0}",GGA+U
mp-763905,"{'Co': 2.833333333333333, 'O': -2.0, 'F': -1.0}",GGA+U
mp-763908,"{'V': 3.666666666666666, 'O': -2.0, 'F': -1.0}",GGA+U
mp-763910,"{'Li': 1.0, 'Mn': 3.0, 'Fe': 3.0, 'O': -2.0}",GGA+U
mp-763912,"{'V': 3.666666666666666, 'O': -2.0, 'F': -1.0}",GGA+U
mp-763923,"{'Co': 2.666666666666666, 'O': -2.0, 'F': -1.0}",GGA+U
mp-763927,"{'V': 3.166666666666666, 'O': -2.0, 'F': -1.0}",GGA+U
mp-763929,"{'Ni': 2.333333333333333, 'O': -2.0, 'F': -1.0}",GGA+U
mp-763934,"{'Mn': 2.333333333333333, 'O': -2.0, 'F': -1.0}",GGA+U
mp-763941,"{'Mn': 2.166666666666666, 'O': -2.0, 'F': -1.0}",GGA+U
mp-763943,"{'V': 3.166666666666666, 'O': -2.0, 'F': -1.0}",GGA+U
mp-763950,"{'V': 3.666666666666666, 'O': -2.0, 'F': -1.0}",GGA+U
mp-763965,"{'V': 4.5, 'O': -2.0, 'F': -1.0}",GGA+U
mp-763976,"{'V': 4.75, 'O': -2.0, 'F': -1.0}",GGA+U
mp-763983,"{'V': 3.5, 'O': -2.0, 'F': -1.0}",GGA+U
mp-763985,"{'Cr': 3.25, 'O': -2.0, 'F': -1.0}",GGA+U
mp-763989,"{'Mn': 2.666666666666666, 'O': -2.0, 'F': -1.0}",GGA+U
mp-763992,"{'V': 3.833333333333333, 'O': -2.0, 'F': -1.0}",GGA+U
mp-763993,"{'Li': 1.0, 'Ti': 4.0, 'V': 2.0, 'O': -2.0}",GGA+U
mp-7640,"{'Sc': 3.0, 'Si': 4.0, 'O': -2.0}",GGA
mp-764002,"{'V': 5.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-764009,"{'Mn': 3.166666666666666, 'O': -2.0, 'F': -1.0}",GGA+U
mp-764021,"{'Na': 1.0, 'Mn': 3.5, 'O': -2.0}",GGA+U
mp-764052,"{'V': 3.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-764057,"{'V': 5.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-764080,"{'Co': 3.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-764087,"{'V': 4.5, 'O': -2.0, 'F': -1.0}",GGA+U
mp-764098,"{'Li': 1.0, 'Ni': 3.0, 'Te': 5.0, 'O': -2.0}",GGA+U
mp-764103,"{'Mn': 3.166666666666666, 'O': -2.0, 'F': -1.0}",GGA+U
mp-764154,"{'Li': 1.0, 'Co': 2.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-764163,{},GGA+U
mp-764224,"{'Li': 1.0, 'V': 5.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-764274,"{'V': 5.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-764280,"{'Li': 1.0, 'Mn': 2.0, 'F': -1.0}",GGA+U
mp-764333,"{'V': 3.333333333333333, 'O': -2.0, 'F': -1.0}",GGA+U
mp-764345,"{'Cr': 3.0, 'P': 5.0, 'O': -2.0}",GGA+U
mp-764357,"{'V': 3.5, 'O': -2.0, 'F': -1.0}",GGA+U
mp-764379,"{'V': 3.5, 'O': -2.0, 'F': -1.0}",GGA+U
mp-764387,"{'Mn': 3.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-764397,"{'Li': 1.0, 'V': 3.5, 'O': -2.0, 'F': -1.0}",GGA+U
mp-764401,"{'Mn': 3.0, 'Fe': 3.0, 'P': 5.0, 'O': -2.0}",GGA+U
mp-764409,"{'Li': 1.0, 'Cr': 4.0, 'O': -2.0}",GGA+U
mp-764448,"{'V': 3.5, 'O': -2.0, 'F': -1.0}",GGA+U
mp-764452,"{'Li': 1.0, 'Co': 2.5, 'Si': 4.0, 'O': -2.0}",GGA+U
mp-764583,"{'Mn': 2.833333333333333, 'O': -2.0, 'F': -1.0}",GGA+U
mp-764645,"{'Li': 1.0, 'Mn': 4.0, 'F': -1.0}",GGA+U
mp-764648,"{'Li': 1.0, 'Ti': 3.0, 'O': -2.0}",GGA
mp-764668,"{'Fe': 2.25, 'O': -2.0, 'F': -1.0}",GGA+U
mp-764685,"{'Li': 1.0, 'V': 4.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-764715,"{'V': 3.5, 'O': -2.0, 'F': -1.0}",GGA+U
mp-764731,"{'Li': 1.0, 'Ni': 3.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-764744,"{'V': 3.5, 'O': -2.0, 'F': -1.0}",GGA+U
mp-764745,"{'Fe': 2.25, 'O': -2.0, 'F': -1.0}",GGA+U
mp-764752,"{'Li': 1.0, 'V': 4.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-764754,"{'Li': 1.0, 'V': 4.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-764768,"{'Li': 1.0, 'Co': 2.5, 'O': -2.0}",GGA+U
mp-764769,"{'Li': 1.0, 'V': 3.0, 'F': -1.0}",GGA+U
mp-764771,"{'Li': 1.0, 'V': 3.6, 'O': -2.0}",GGA+U
mp-764783,"{'Li': 1.0, 'Mn': 2.0, 'F': -1.0}",GGA+U
mp-7648,"{'Si': 4.0, 'O': -2.0}",GGA
mp-764842,"{'Li': 1.0, 'V': 4.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-764844,"{'Li': 1.0, 'V': 4.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-764850,"{'Li': 1.0, 'Ni': 3.25, 'O': -2.0}",GGA+U
mp-764861,"{'Li': 1.0, 'Mn': 2.5, 'F': -1.0}",GGA+U
mp-764882,{},GGA+U
mp-764883,"{'Fe': 3.75, 'O': -2.0, 'F': -1.0}",GGA+U
mp-764884,"{'Fe': 3.75, 'O': -2.0, 'F': -1.0}",GGA+U
mp-764900,"{'V': 3.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-764936,"{'Li': 1.0, 'Fe': 2.4, 'O': -2.0}",GGA+U
mp-764949,"{'Mn': 3.0, 'F': -1.0}",GGA+U
mp-7650,"{'Rb': 1.0, 'Sc': 3.0, 'O': -2.0}",GGA
mp-765055,"{'Li': 1.0, 'Mn': 2.5, 'F': -1.0}",GGA+U
mp-765076,"{'Li': 1.0, 'Mn': 3.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-7651,"{'Th': 4.0, 'Si': 4.0, 'O': -2.0}",GGA
mp-765191,"{'Li': 1.0, 'Ag': 3.0, 'F': -1.0}",GGA
mp-765195,"{'W': 5.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-765230,"{'Li': 1.0, 'V': 4.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-765258,"{'Li': 1.0, 'Mn': 4.0, 'F': -1.0}",GGA+U
mp-765339,"{'Li': 1.0, 'Ag': 3.0, 'F': -1.0}",GGA
mp-765345,"{'Li': 1.0, 'Ni': 2.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-765357,"{'Li': 1.0, 'V': 3.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-765375,"{'Li': 1.0, 'V': 4.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-765385,"{'Li': 1.0, 'V': 3.0, 'C': 4.0, 'O': -2.0}",GGA+U
mp-765401,"{'V': 3.5, 'O': -2.0, 'F': -1.0}",GGA+U
mp-765406,"{'Nd': 3.0, 'Ni': 2.0, 'O': -2.0}",GGA+U
mp-765457,"{'Li': 1.0, 'Mn': 2.0, 'F': -1.0}",GGA+U
mp-765497,"{'Li': 1.0, 'V': 3.0, 'F': -1.0}",GGA+U
mp-765498,"{'Li': 1.0, 'V': 4.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-765499,"{'Li': 1.0, 'V': 3.0, 'F': -1.0}",GGA+U
mp-7655,"{'Ba': 2.0, 'Si': -1.0}",GGA
mp-765500,"{'V': 4.5, 'O': -2.0, 'F': -1.0}",GGA+U
mp-765501,"{'Li': 1.0, 'Ni': 3.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-765508,"{'V': 3.333333333333333, 'O': -2.0, 'F': -1.0}",GGA+U
mp-765509,"{'Li': 1.0, 'V': 5.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-765521,"{'Li': 1.0, 'V': 4.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-765538,"{'Li': 1.0, 'Co': 3.5, 'Ni': 2.0, 'O': -2.0}",GGA+U
mp-765552,"{'Li': 1.0, 'Mn': 3.0, 'Co': 3.0, 'O': -2.0}",GGA+U
mp-765559,"{'Li': 1.0, 'Ag': 3.0, 'F': -1.0}",GGA
mp-765560,"{'Li': 1.0, 'Ni': 3.0, 'P': 5.0, 'O': -2.0}",GGA+U
mp-765572,"{'Co': 3.0, 'B': 3.0, 'O': -2.0}",GGA+U
mp-765601,"{'Li': 1.0, 'V': 5.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-765603,"{'Li': 1.0, 'Fe': 3.0, 'Co': 3.0, 'O': -2.0}",GGA+U
mp-765618,"{'Mn': 3.166666666666666, 'O': -2.0, 'F': -1.0}",GGA+U
mp-765624,"{'V': 5.0, 'F': -1.0}",GGA+U
mp-765663,"{'V': 3.0, 'F': -1.0}",GGA+U
mp-765680,"{'Co': 3.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-765687,"{'V': 3.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-765691,"{'Mn': 2.833333333333333, 'O': -2.0, 'F': -1.0}",GGA+U
mp-765698,"{'Mn': 3.833333333333333, 'O': -2.0, 'F': -1.0}",GGA+U
mp-765706,"{'Li': 1.0, 'V': 3.0, 'Fe': 3.0, 'O': -2.0}",GGA+U
mp-765709,"{'Li': 1.0, 'Ti': 4.0, 'Fe': 2.333333333333333, 'O': -2.0}",GGA+U
mp-765718,"{'Li': 1.0, 'Co': 2.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-765719,"{'Mn': 2.166666666666666, 'O': -2.0, 'F': -1.0}",GGA+U
mp-765725,"{'Na': 1.0, 'Li': 1.0, 'Mn': 2.0, 'O': -2.0}",GGA+U
mp-765729,"{'Co': 3.5, 'O': -2.0, 'F': -1.0}",GGA+U
mp-765733,"{'Mn': 3.75, 'O': -2.0, 'F': -1.0}",GGA+U
mp-765735,"{'V': 5.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-765739,"{'V': 3.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-765744,"{'Mn': 3.75, 'O': -2.0, 'F': -1.0}",GGA+U
mp-765753,"{'Na': 1.0, 'Mn': 7.0, 'O': -2.0}",GGA+U
mp-765775,"{'Li': 1.0, 'V': 5.0, 'Si': 4.0, 'Ge': 4.0, 'O': -2.0}",GGA+U
mp-765781,"{'Li': 1.0, 'V': 4.0, 'F': -1.0}",GGA+U
mp-765807,"{'Li': 1.0, 'V': 3.0, 'O': -2.0, 'F': -1.0}",GGA+U
mp-765860,"{'Fe': 3.0, 'Co': 2.0, 'O': -2.0}",GGA+U
mp-765894,"{'Li': 1.0, 'V': 3.0, 'F': -1.0}",GGA+U
mp-765902,"{'Zn': 2.0, 'Ni': 2.0, 'O': -2.0}",GGA+U
mp-766094,"{'Nb': 5.0, 'O': -2.0, 'F': -1.0}",GGA
mp-766139,"{'Li': 1.0, 'V': 2.5, 'F': -1.0}",GGA+U
mp-766239,"{'Li': 1.0, 'V': 3.4, 'O': -2.0}",GGA+U
mp-766308,"{'Ba': 2.0, 'Ca': 2.0, 'I': -1.0}",GGA
mp-766324,"{'Ba': 2.0, 'Ca': 2.0, 'I': -1.0}",GGA
mp-766325,"{'Ba': 2.0, 'Ca': 2.0, 'I': -1.0}",GGA
mp-766348,"{'Ba': 2.0, 'Ca': 2.0, 'I': -1.0}",GGA
mp-766349,"{'Ba': 2.0, 'Ca': 2.0, 'I': -1.0}",GGA
mp-766365,"{'Ba': 2.0, 'Ca': 2.0, 'I': -1.0}",GGA
mp-766441,"{'Li': 1.0, 'V': 2.0, 'C': 4.0, 'O': -2.0}",GGA+U
mp-766454,"{'Ti': 4.0, 'O': -2.0}",GGA
mp-766486,"{'Li': 1.0, 'Cu': 1.0, 'S': -1.0}",GGA
mp-766789,"{'Mn': 3.0, 'F': -1.0}",GGA+U
mp-766847,"{'W': 5.0, 'O': -2.0, 'F': -1.0}",GGA+U
